ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
CELC,Celcuity Inc.,1,1.01,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.903846,,0,0.862179,1,0.137821,150,0,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,clinical_score:-42.0;smart_money_score:+30.9;momentum_score:+19.8,tier=A;reason=high_opt+catalyst_mid;cat_days=150;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",late|near_91_180|pos,-0.004671705882352941,,0.6707,0,1,-1.3965,1.0,6,6,buying,1.1579,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,150,False,specific_days,0.360037,price_history,,6,0.5817,price_history,,0.0,,63.945,,-0.060149,0.060149,late,mid,none,drug_developer,morningstar,,,,0,0.8124607582709490461241246076,71.83,45.56250000000000000000000000,83.0,16.21,10.05486968449931412894375857,49.86961772736819995799201849,9.6161,-1.4449,3.0,879,8,1.0,0.4537,0,1,0.0,0.3,0.95,oncology,-0.4872,uncrowded,1.0,259,-0.004671705882352941,0.096154,-1.3038,15.56,0.256993,-0.6526,1.499766,1.5,0.0,0.0,0.0,-0.000234,0.0
URGN,UroGen Pharma Ltd.,12,0.51,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.351399,,0,0.714744,1,0.285256,,0,no_upcoming,9,neutral,,M,sponsor_confirmed|runway_short,smart_money_score:+32.2;financial_score:-29.9;clinical_score:-14.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 124119000.0, ""cash_total"": 153829000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.872404708384696, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|pos,0.1,,0.7061,0,1,-0.7697,0.6361,4,4,buying,0.3824,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,785.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.331212,price_history,,4,0.4333,price_history,,-0.272527,,64.8045,0.7699,-0.060149,-0.212378,late,small,sev2,drug_developer,morningstar,,,,0,0.8225032197634937360964758225,50.87,41.25000000000000000000000000,72.0,72.76,24.91100611356669884333350269,9.899070294784580498866213155,23.7914,-0.8456,3.0,1460,13,1.0,0.0007,0,0,0.0,0.3,0.95,oncology,0.6937,highly_crowded,1.0,101,0.1,0.648601,0.3815,5.97,0.043706,-1.7092,0.95915,0.95415,0.0,0.0,0.0,0.005,0.0
KYTX,"Kyverna Therapeutics, Inc.",13,0.26,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.204545,,0,0.695513,1,0.304487,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,S,high_risk,smart_money_score:+15.2;financial_score:-13.1;clinical_score:-12.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 120185000.0, ""cash_total"": 171138000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.08745683737571, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",mid|none|pos,0.1,,-1.1135,911,1,-0.6647,0.8615,1,1,buying,-0.781,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,916.58,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,1.2661,-0.060149,,mid,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7520027017899358324890239784,50,41.25000000000000000000000000,55.5,50.00,27.39978661789361377838744094,27.18951347797501643655489810,25.5802,-0.77,2.0,1307,4,1.0,0.0002,0,0,0.0,0.3,0.6,autoimmune,0.6937,highly_crowded,1.0,59,0.1,0.795455,0.8255,15.46,0.246503,-0.6855,0.8665,0.8615,0.0,0.0,0.0,0.005,0.0
ZBIO,"Zenas BioPharma, Inc.",14,0.51,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.365385,,0,0.746795,1,0.253205,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,M,sponsor_confirmed|high_risk,smart_money_score:+22.7;clinical_score:-22.5;momentum_score:+6.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 119919000.0, ""cash_total"": 290884000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.10804793235434, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|pos,0.1,,0.6953,0,1,-0.9229,0.3071,3,3,buying,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,681.58,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,1.5048,-0.060149,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8089584306398879028491359178,50,41.25000000000000000000000000,66.5,38.28,21.27944588392690816101881488,39.88036281179138321995464852,20.6229,-0.9796,3.0,650,5,1.0,0.3125,2,0,0.0,0.4,0.6,autoimmune,0.6937,highly_crowded,1.0,105,0.1,0.634615,0.3441,15.59,0.26049,-0.6418,0.46565,0.46065,0.0,0.0,0.0,0.005,0.0
SMMT,Summit Therapeutics Inc.,15,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.316434,,0,0.753205,1,0.246795,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+43.7;clinical_score:-32.2;smart_money_score:+18.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 322930000.0, ""cash_total"": 713448000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.511553587464775, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|none|pos,0.1,,0.6941,0,1,-0.948,0.2534,5,5,buying,0.7701,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,484.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.478845,price_history,,5,1.1617,price_history,,-0.147253,,60.2462,0.5984,-0.060149,-0.087104,late,large,none,drug_developer,morningstar,,,,0,0.8151449643947100712105798576,96.55,41.25000000000000000000000000,71.5,10.00,20.68604040711951091466409253,34.29039018442310623380582228,19.3726,-1.0324,3.0,1794,7,1.0,0.001,0,0,0.0,0.3,0.75,rare_disease,0.6937,highly_crowded,1.0,91,0.1,0.683566,0.4777,11.94,0.106643,-1.2446,0.3851,0.3801,0.0,0.0,0.0,0.005,0.0
FDMT,"4D Molecular Therapeutics, Inc.",16,0.42,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.127622,,0,0.733974,1,0.266026,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-25.2;momentum_score:+12.8;financial_score:+10.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 137633000.0, ""cash_total"": 305063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.597952525920384, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",mid|none|pos,0.1,,-1.12,699,1,-0.8978,0.3612,1,1,neutral,-0.781,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1082.73,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.147512,price_history,,1,1.4411,price_history,,-0.248065,,46.793,0.8446,-0.060149,-0.187916,mid,small,none,drug_developer,morningstar,,,,0,0.7762887760857304004512126340,59.87,41.25000000000000000000000000,55.0,66.28,21.87623837829599146471574454,57.26923076923076923076923077,20.121,-1.0008,2.0,1033,7,1.0,0.0014,0,0,0.0,0.3,0.5,respiratory,0.2213,moderate,1.0,37,0.1,0.872378,1.1377,23.90,0.519231,0.0482,0.3662,0.3612,0.0,0.0,0.0,0.005,0.0
VERA,"Vera Therapeutics, Inc.",17,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.557692,,0,0.983974,1,0.016026,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-50.5;momentum_score:+41.0;smart_money_score:+16.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 171110000.0, ""cash_total"": 497389000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.88205248086027, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",late|none|nonpos,0.09164684828711256,,-0.6283,468,1,-1.6097,-1.1673,5,5,buying,0.7701,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,439.3,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,2.46387,price_history,,5,1.2444,price_history,,0.0,,89.585,0.7858,-0.060149,0.060149,late,mid,none,drug_developer,morningstar,,,,0,0.7847545752030056962792388801,96.55,41.25000000000000000000000000,71.5,10.00,5,63.23913043478260869565217391,3.5058,-1.7032,3.0,468,3,0.6667,0.0328,0,0,0.0,0.4,0.55,infectious_disease,0.6937,highly_crowded,1.0,160,0.09164684828711256,0.442308,-0.1451,17.72,0.340909,-0.41,0.004582,0.0,0.0,0.0,0.0,0.004582,0.0
TRDA,"Entrada Therapeutics, Inc.",18,0.08,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.715035,,0,0.971154,1,0.028846,,0,no_upcoming,9,headwind,,XS,momentum_headwind|runway_short|cost_haircut_>2000bps,smart_money_score:+23.3;clinical_score:-21.2;financial_score:-21.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 128512000.0, ""cash_total"": 90394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.440674800796813, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 1}",early|none|nonpos,0.06932613183279743,,-1.873,,0,-1.6097,-1.1673,1,1,selling,-0.781,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.253443,price_history,,1,0.7512,price_history,,-0.182676,,46.7665,0.5606,-0.060149,-0.122527,early,small,sev2,drug_developer,morningstar,,,,0,0.7763720452422953201203694096,30.04,41.25000000000000000000000000,49.5,50,5,5,3.5304,-1.7022,0.0,365,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-0.4872,uncrowded,1.0,205,0.06932613183279743,0.284965,-0.5682,4.85,0.015734,-2.1511,0.003466,0.0,0.0,0.0,0.0,0.003466,0.0
RAPT,"RAPT Therapeutics, Inc.",19,1.01,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.281469,,0,0.766026,1,0.233974,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,smart_money_score:+31.5;clinical_score:-25.9;financial_score:-25.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 76143000.0, ""cash_total"": 157344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.797131712698476, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|pos,0.1,,0.1546,0,1,-0.9729,0.2,5,5,buying,0.7701,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,273.59,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.454009,price_history,,5,1.3377,price_history,,-0.190909,,57.2798,1.4599,-0.060149,-0.13076,mid,small,none,drug_developer,morningstar,,,,0,0.7846554829993244764692636794,70.18,41.25000000000000000000000000,77.5,26.74,20.09602194787379972565157750,20.72928994082840236686390532,19.9971,-1.006,2.0,112,6,1.0,0.7202,0,2,0.0,0.4,0.95,oncology,0.6937,highly_crowded,1.0,81,0.1,0.718531,0.5785,14.67,0.211538,-0.8011,0.205,0.2,0.0,0.0,0.0,0.005,0.0
IVVD,"Invivyd, Inc.",20,0.42,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.480769,,0,0.958333,1,0.041667,,0,no_upcoming,9,tailwind,high_vol,M,sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_<=2000bps,momentum_score:+50.9;clinical_score:-40.6;financial_score:-25.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 42680000.0, ""cash_total"": 84967000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.88950328022493, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",late|none|nonpos,0.09164684828711256,,-0.2045,96,1,-1.6097,-1.1673,3,3,buying,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1286.76,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,2.249842,price_history,,3,-0.5298,price_history,,-0.063745,,64.0684,1.2594,-0.060149,-0.003596,late,small,sev1,drug_developer,morningstar,,,,0,0.8283508526045316514832982948,96.55,41.25000000000000000000000000,65.5,59.66,5,19.74866213151927437641723355,3.5512,-1.7013,3.0,291,3,0.6667,0.245,0,0,0.0,0.4,0.55,infectious_disease,0.6937,highly_crowded,1.0,138,0.09164684828711256,0.519231,0.0482,8.61,0.057692,-1.5744,0.004582,0.0,0.0,0.0,0.0,0.004582,0.0
CNTA,Centessa Pharmaceuticals plc,21,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.431818,,0,0.951923,1,0.048077,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+41.3;clinical_score:-30.7;financial_score:-30.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 138010000.0, ""cash_total"": 246214000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.408361712919355, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 7}",late|none|nonpos,0.09164684828711256,,0.6126,0,1,-1.6097,-1.1673,7,7,buying,1.5457,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,533.65,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.21821,price_history,,7,1.2912,price_history,,-0.103645,,51.7544,0.5724,-0.060149,-0.043496,late,mid,sev1,drug_developer,morningstar,,,,0,0.8882535922099513121957012231,50.39,41.25000000000000000000000000,77.0,26.55,5,5,4.2333,-1.6725,3.0,,7,1.0,0.2319,0,0,0.0,0.4,0.95,oncology,0.6937,highly_crowded,1.0,124,0.09164684828711256,0.568182,0.1717,12.81,0.141608,-1.0731,0.004582,0.0,0.0,0.0,0.0,0.004582,0.0
AVBP,"ArriVent BioPharma, Inc.",22,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.403846,,0,0.945513,1,0.054487,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-35.8;smart_money_score:+13.2;financial_score:+12.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 129930000.0, ""cash_total"": 300266000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.731794042946202, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|nonpos,0.09164684828711256,,-0.6297,487,1,-1.6097,-1.1673,4,4,selling,0.3824,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,986.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,4,,,insufficient_overlap,,series_too_short,,0.6474,-0.060149,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8370803742292153944290878163,50,41.25000000000000000000000000,54.0,50,5,53.51428571428571428571428571,3.8804,-1.6874,3.0,560,2,0.3333,0.0184,0,0,0.0,0.3,0.95,oncology,0.6937,highly_crowded,1.0,116,0.09164684828711256,0.596154,0.2434,17.53,0.323427,-0.4581,0.004582,0.0,0.0,0.0,0.0,0.004582,0.0
ARTV,"Artiva Biotherapeutics, Inc.",23,0.42,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.802448,,0,0.939103,1,0.060897,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,clinical_score:-33.1;smart_money_score:+21.9;momentum_score:+11.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 62025000.0, ""cash_total"": 122968000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.790665054413545, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",mid|none|nonpos,0.06334926923076922,,-1.0565,211,1,-1.6097,-1.1673,2,2,neutral,-0.3932,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1301.68,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,2,,,series_too_short,,no_price_series,,,-0.060149,,mid,micro,sev1,drug_developer,morningstar,,,drawdown,1,0.7549362536776724419745014711,50,41.25000000000000000000000000,60.0,77.91,5,34.29039018442310623380582228,3.8804,-1.6874,2.0,279,3,0.6667,0.1409,0,0,0.0,0.3,0.95,oncology,0.6937,highly_crowded,1.0,230,0.06334926923076922,0.197552,-0.8504,12.00,0.11014,-1.2258,0.003167,0.0,0.0,0.0,0.0,0.003167,0.0
CGON,"CG Oncology, Inc.",24,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.424825,,0,0.919872,1,0.080128,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-41.9;smart_money_score:+35.2;financial_score:+11.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 96130000.0, ""cash_total"": 680263000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 84.91788203474462, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",late|none|nonpos,0.09164684828711256,,0.6613,0,1,-1.5699,-1.0818,6,6,buying,1.1579,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,407.78,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,6,,,insufficient_overlap,,series_too_short,,0.7795,-0.060149,,late,mid,none,drug_developer,morningstar,,,drawdown,1,0.8569030382461575122125580841,50,41.25000000000000000000000000,83.0,10.69,5.944385171637114938440955817,58.80434782608695652173913044,5.0754,-1.6369,3.0,850,7,1.0,0.395,0,1,0.0,0.3,0.95,oncology,0.6937,highly_crowded,1.0,122,0.09164684828711256,0.575175,0.1896,16.00,0.274476,-0.5993,0.004582,0.0,0.0,0.0,0.0,0.004582,0.0
NMRA,"Neumora Therapeutics, Inc.",25,0.21,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.501748,,0,0.913462,1,0.086538,,0,no_upcoming,9,tailwind,drawdown_data_missing,S,momentum_tailwind|runway_short|cost_haircut_<=2000bps,clinical_score:-28.5;momentum_score:+22.8;financial_score:-20.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 158485000.0, ""cash_total"": 171525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.473010064043915, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",late|none|nonpos,0.09164684828711256,,-0.5716,305,1,-1.5487,-1.0363,1,1,neutral,-0.781,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1324.22,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.126282,price_history,,1,0.8488,price_history,,,series_too_short,51.7945,0.9459,-0.060149,,late,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7912384082638807371757248503,57.73,41.25000000000000000000000000,55.0,54.83,6.446341174278988636556080542,14.14560090702947845804988662,4.9521,-1.6421,3.0,305,1,0.0,0.1232,0,0,0.0,0.4,0.5,other,0.6937,highly_crowded,1.0,144,0.09164684828711256,0.498252,-0.0044,5.62,0.02972,-1.8849,0.004582,0.0,0.0,0.0,0.0,0.004582,0.0
PEPG,PepGen Inc.,26,0.7,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.833916,,0,0.907051,1,0.092949,,0,no_upcoming,9,tailwind,deep_drawdown_rel_xbi|overbought_rsi,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-47.6;momentum_score:+42.0;smart_money_score:+28.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 65790000.0, ""cash_total"": 163665000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.852257181942544, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",mid|none|nonpos,0.06334926923076922,,-1.1409,573,1,-1.5274,-0.9905,7,7,buying,1.5457,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1581.39,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,1.190571,price_history,,7,0.3694,price_history,,-0.341243,,72.292,0.9917,-0.060149,-0.281094,mid,small,none,drug_developer,morningstar,,,,0,0.7427251659117244285262825240,96.55,41.25000000000000000000000000,83.0,50,6.951684194482548392013412591,45.00262984878369493754109138,5.9635,-1.5993,2.0,573,1,0.0,0.0097,0,0,0.0,0.4,0.75,rare_disease,0.6937,highly_crowded,1.0,239,0.06334926923076922,0.166084,-0.9698,14.51,0.204545,-0.8255,0.003167,0.0,0.0,0.0,0.0,0.003167,0.0
OLMA,"Olema Pharmaceuticals, Inc.",27,0.51,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.512238,,0,0.887821,1,0.112179,,0,no_upcoming,9,neutral,high_vol|overbought_rsi,M,sponsor_confirmed|high_risk,clinical_score:-34.1;smart_money_score:+24.4;momentum_score:+7.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 108389000.0, ""cash_total"": 328960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.41993191190988, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|nonpos,0.09164684828711256,,-0.4372,179,1,-1.4843,-0.8981,3,3,buying,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,486.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.203282,price_history,,3,0.8308,price_history,,-0.111435,,71.5289,2.891,-0.060149,-0.051286,late,small,none,drug_developer,morningstar,,,,0,0.8089258911819887429643527205,49.21,41.25000000000000000000000000,66.5,16.90,7.972531287574726074954698637,45.43755102040816326530612246,6.853,-1.5617,3.0,879,4,1.0,0.0577,0,0,0.0,0.3,0.95,oncology,0.6937,highly_crowded,1.0,147,0.09164684828711256,0.487762,-0.0307,12.34,0.124126,-1.1546,0.004582,0.0,0.0,0.0,0.0,0.004582,0.0
