ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
NUVB,Nuvation Bio Inc.,1,0.78,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.888316,,0,0.804348,1,0.195652,131,0,specific_days,9,neutral,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|high_risk,clinical_score:-32.5;financial_score:+31.3;smart_money_score:+5.0,tier=A;reason=high_opt+catalyst_mid;cat_days=131;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 143694000.0, ""cash_total"": 549045000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 44.273359540368915, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|near_91_180|pos,0.0036783396226415096,,0.6471,0,1,-1.1441,1.0,6,6,selling,1.1353,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=1000bps,551.15,0.85,1,0,1.0,0,1.0,0,131,False,specific_days,-0.148224,price_history,,6,0.8313,price_history,,-0.274559,,44.7692,1.2485,-0.012183,-0.262376,late,mid,none,drug_developer,morningstar,,,,0,0.8124562462281231140615570308,46.65,45.56250000000000000000000000,53.0,53.62,15.47776518014613252708490803,79.26530612244897959183673469,15.0515,-1.2139,3.0,292,12,1.0,0.6127,0,1,0.0,0.4,0.95,oncology,0.6892,highly_crowded,1.0,259,0.0036783396226415096,0.111684,-1.2176,17.16,0.310997,-0.493,1.500184,1.5,0.0,0.0,0.0,0.000184,0.0
PRAX,"Praxis Precision Medicines, Inc",12,0.55,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.410653,,0,0.729814,1,0.270186,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+26.6;clinical_score:-22.2;catalyst_score:-3.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 249068000.0, ""cash_total"": 599331000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.875535998201293, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|none|pos,0.07958971428571429,,0.6637,0,1,-0.861,0.6637,8,8,buying,1.9082,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,221.16,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.075093,price_history,,8,1.0308,price_history,,-0.190254,,45.2215,0.9863,-0.012183,-0.178071,late,mid,none,drug_developer,morningstar,,,,0,0.8088860789980732177263969171,45.98,41.25000000000000000000000000,71.0,10.00,22.19734189972285210380448475,41.42357351103706788837984174,20.6082,-0.9788,3.0,374,8,1.0,0.1051,0,0,0.0,0.4,0.6,cns,0.6892,highly_crowded,1.0,120,0.07958971428571429,0.589347,0.2259,15.66,0.249141,-0.6772,0.999529,0.99555,0.0,0.0,0.0,0.003979,0.0
WVE,Wave Life Sciences Ltd.,13,0.27,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.671821,,0,0.704969,1,0.295031,,0,no_upcoming,9,headwind,high_vol,S,sponsor_confirmed|momentum_headwind|high_risk,smart_money_score:+26.7;clinical_score:-25.8;financial_score:+16.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 187493000.0, ""cash_total"": 602068000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.533790594848874, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|pos,0.04232428571428572,,0.1224,0,1,-0.742,0.9551,5,5,buying,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,327.67,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.227896,price_history,,5,1.1405,price_history,,-0.164483,,48.3233,3.1359,-0.012183,-0.1523,mid,mid,none,drug_developer,morningstar,,,,0,0.7964782408473405480082892010,43.42,41.25000000000000000000000000,77.5,30.49,25.02295684113865932047750229,66.80000000000000000000000000,23.931,-0.8382,2.0,,8,1.0,0.0601,0,0,0.0,0.4,0.75,rare_disease,0.6892,highly_crowded,1.0,196,0.04232428571428572,0.328179,-0.4449,24.87,0.517182,0.0431,0.957216,0.9551,0.0,0.0,0.0,0.002116,0.0
ZBIO,"Zenas BioPharma, Inc.",14,0.47,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.45189,,0,0.736025,1,0.263975,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,M,sponsor_confirmed|high_risk,clinical_score:-24.8;smart_money_score:+20.1;financial_score:+6.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 119919000.0, ""cash_total"": 290884000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.10804793235434, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|pos,0.07958971428571429,,0.6615,0,1,-0.8853,0.6042,3,3,buying,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,681.58,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,1.5048,-0.012183,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8089584306398879028491359178,50,41.25000000000000000000000000,66.5,45.07,21.62005542957923910304862686,52.54794520547945205479452055,20.0309,-1.0032,3.0,447,7,1.0,0.1105,0,0,0.0,0.4,0.6,autoimmune,0.6892,highly_crowded,1.0,132,0.07958971428571429,0.54811,0.1209,16.11,0.290378,-0.5523,0.910279,0.9063,0.0,0.0,0.0,0.003979,0.0
SMMT,Summit Therapeutics Inc.,15,0.78,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.427835,,0,0.748447,1,0.251553,,0,no_upcoming,9,tailwind,high_beta,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+41.2;clinical_score:-34.3;smart_money_score:+16.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 322930000.0, ""cash_total"": 713448000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.511553587464775, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|none|pos,0.07958971428571429,,0.6613,0,1,-0.9095,0.5449,5,5,buying,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,484.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,2.722662,price_history,,5,4.5351,price_history,,-0.032544,,68.6103,0.5984,-0.012183,-0.020361,late,large,none,drug_developer,morningstar,,,,0,0.8151449643947100712105798576,96.55,41.25000000000000000000000000,71.5,10.00,21.04591836734693877551020408,46.60770975056689342403628119,20.1567,-0.9979,3.0,495,10,1.0,0.0296,0,0,0.0,0.4,0.95,oncology,0.6892,highly_crowded,1.0,125,0.07958971428571429,0.572165,0.1819,16.04,0.280069,-0.5826,0.821329,0.81735,0.0,0.0,0.0,0.003979,0.0
IMVT,"Immunovant, Inc.",16,0.78,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.69244,,0,0.767081,1,0.232919,190,0,specific_days,9,neutral,deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed,clinical_score:-31.5;financial_score:+25.5;smart_money_score:+12.3,tier=B;reason=high_opt+catalyst_far;cat_days=190;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 312251000.0, ""cash_total"": 994525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.220213866408756, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|near_181_270|pos,0.030478518518518516,,-0.4844,190,1,-1.0285,0.2538,6,6,selling,1.1353,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,478.91,0.85,1,0,1.0,0,1.0,0,190,False,specific_days,-0.049246,price_history,,6,0.8999,price_history,,-0.26635,,64.3098,0.5723,-0.012183,-0.254167,late,mid,none,drug_developer,morningstar,,,,0,0.8870471353544998806397708284,47.51,45.56250000000000000000000000,62.0,14.80,18.22247417485512723607961704,75.22448979591836734693877551,16.9488,-1.1336,3.0,190,7,1.0,0.4432,0,0,0.0,0.4,0.6,autoimmune,0.2145,moderate,1.0,202,0.030478518518518516,0.30756,-0.5028,28.90,0.592784,0.2347,0.382224,0.3807,0.0,0.0,0.0,0.001524,0.0
ABEO,Abeona Therapeutics Inc.,17,0.38,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.262887,,0,0.779503,1,0.220497,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,M,sponsor_confirmed|cost_haircut_<=2000bps,clinical_score:-29.4;financial_score:+22.5;smart_money_score:+7.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 58373000.0, ""cash_total"": 207117000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.84982606281337, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|pos,0.07958971428571429,,0.6533,0,1,-1.0518,0.1965,2,2,neutral,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1317.16,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.169639,price_history,,2,1.1739,price_history,,-0.364055,,64.8645,,-0.012183,-0.351872,late,micro,none,drug_developer,morningstar,,,,0,0.8741862964621585311240483654,51.95,41.25000000000000000000000000,55.0,87.17,17.66723356009070294784580499,69.64285714285714285714285714,16.1533,-1.1673,3.0,403,9,1.0,0.0524,0,0,0.0,0.3,0.5,other,-1.6843,uncrowded,1.0,77,0.07958971428571429,0.737113,0.6345,26.84,0.554983,0.1383,0.298729,0.29475,0.0,0.0,0.0,0.003979,0.0
VERA,"Vera Therapeutics, Inc.",18,0.47,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.16323,,0,0.984472,1,0.015528,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:-42.5;financial_score:+29.1;smart_money_score:+24.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 171110000.0, ""cash_total"": 497389000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.88205248086027, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",late|none|nonpos,0.09592151334379907,,-0.6194,265,1,-1.5855,-1.1097,5,5,buying,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,439.3,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.117144,price_history,,5,1.0868,price_history,,-0.200244,,58.8689,0.7858,-0.012183,-0.188061,late,mid,none,drug_developer,morningstar,,,,0,0.7847522713506965475469412477,42.96,41.25000000000000000000000000,71.5,10.00,5,76.57142857142857142857142857,3.4108,-1.7064,3.0,265,3,0.6667,0.1779,0,0,0.0,0.4,0.55,infectious_disease,0.6892,highly_crowded,1.0,48,0.09592151334379907,0.83677,0.9813,18.08,0.345361,-0.3979,0.004796,0.0,0.0,0.0,0.0,0.004796,0.0
TRDA,"Entrada Therapeutics, Inc.",19,0.08,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.582474,,0,0.97205,1,0.02795,,0,no_upcoming,9,neutral,,XS,runway_short|cost_haircut_>2000bps,clinical_score:-25.4;financial_score:-24.9;momentum_score:+20.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 128512000.0, ""cash_total"": 90394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.440674800796813, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 1}",early|none|nonpos,0.07515340127388535,,-1.9426,,0,-1.5855,-1.1097,1,1,selling,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.17158,price_history,,1,1.514,price_history,,-0.075028,,55.3479,0.5606,-0.012183,-0.062845,early,small,sev2,drug_developer,morningstar,,,,0,0.7763785017638514214567337622,50.60,41.25000000000000000000000000,49.5,50,5,5.401111111111111111111111112,3.4861,-1.7032,0.0,162,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-0.4975,uncrowded,1.0,170,0.07515340127388535,0.417526,-0.2082,4.87,0.008591,-2.3828,0.003758,0.0,0.0,0.0,0.0,0.003758,0.0
CNTA,Centessa Pharmaceuticals plc,20,0.78,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.042955,,0,0.953416,1,0.046584,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+36.5;clinical_score:-35.5;financial_score:-35.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 138010000.0, ""cash_total"": 246214000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.408361712919355, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 7}",late|none|nonpos,0.09592151334379907,,0.578,0,1,-1.5855,-1.1097,7,7,buying,1.5218,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,533.65,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.511245,price_history,,7,0.5377,price_history,,-0.018335,,66.9606,0.5724,-0.012183,-0.006152,late,mid,sev1,drug_developer,morningstar,,,,0,0.8882339035400332620574958422,73.62,41.25000000000000000000000000,77.0,26.64,5,5.401111111111111111111111112,5.8608,-1.6027,3.0,,7,1.0,1.2591,3,2,0.0,0.4,0.95,oncology,0.6892,highly_crowded,1.0,13,0.09592151334379907,0.957045,1.7174,9.97,0.06701,-1.4984,0.004796,0.0,0.0,0.0,0.0,0.004796,0.0
AVBP,"ArriVent BioPharma, Inc.",21,0.78,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.022337,,0,0.947205,1,0.052795,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-39.8;financial_score:+19.5;momentum_score:+14.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 129930000.0, ""cash_total"": 300266000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.731794042946202, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|nonpos,0.09592151334379907,,-0.6323,284,1,-1.5855,-1.1097,4,4,selling,0.3625,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,986.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.182194,price_history,,4,0.6806,price_history,,-0.003695,,66.3308,0.6474,-0.012183,0.008488,late,small,none,drug_developer,morningstar,,,,0,0.8371014743589743589743589744,59.33,41.25000000000000000000000000,54.0,50,5,64.30136986301369863013698630,3.8361,-1.6884,3.0,357,2,0.3333,0.1,0,0,0.0,0.3,0.95,oncology,0.6892,highly_crowded,1.0,7,0.09592151334379907,0.977663,2.0077,19.46,0.383162,-0.2972,0.004796,0.0,0.0,0.0,0.0,0.004796,0.0
APGE,"Apogee Therapeutics, Inc.",22,0.92,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.819588,,0,0.940994,1,0.059006,,0,no_upcoming,9,neutral,deep_drawdown_rel_xbi,L,sponsor_confirmed,clinical_score:-39.5;smart_money_score:+26.5;momentum_score:+8.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 164761000.0, ""cash_total"": 527289000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.403918403020135, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",mid|none|nonpos,0.004185874213836478,,-1.221,800,1,-1.5855,-1.1097,6,6,buying,1.1353,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,387.44,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.184199,price_history,,6,1.5732,price_history,,-0.307163,,57.7815,0.4778,-0.012183,-0.29498,mid,mid,none,drug_developer,morningstar,,,,0,0.8076609600679694137638062872,52.68,41.25000000000000000000000000,71.0,50,5,52.40000000000000000000000000,3.4108,-1.7064,2.0,800,1,0.0,0.0013,0,0,0.0,0.4,0.5,dermatology,0.6892,highly_crowded,1.0,239,0.004185874213836478,0.180412,-0.9138,21.35,0.445017,-0.1383,0.000209,0.0,0.0,0.0,0.0,0.000209,0.0
ACRV,"Acrivon Therapeutics, Inc.",23,0.5,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.812715,,0,0.934783,1,0.065217,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,clinical_score:-43.9;momentum_score:+19.8;financial_score:+19.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 48428000.0, ""cash_total"": 129254000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.02791773354258, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",mid|none|nonpos,0.004185874213836478,,-1.221,799,1,-1.5855,-1.1097,2,2,buying,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.018871,price_history,,2,1.4159,price_history,,-0.226446,,65.2796,,-0.012183,-0.214263,mid,micro,none,drug_developer,morningstar,,,,0,0.7221632865314612584503380135,68.75,41.25000000000000000000000000,61.0,50,5,68.60000000000000000000000000,3.8361,-1.6884,2.0,799,1,0.0,0.0013,0,0,0.0,0.3,0.95,oncology,0.6892,highly_crowded,1.0,237,0.004185874213836478,0.187285,-0.8879,15.76,0.256014,-0.6557,0.000209,0.0,0.0,0.0,0.0,0.000209,0.0
ACLX,"Arcellx, Inc.",24,0.92,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.183849,,0,0.928571,1,0.071429,403,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,smart_money_score:+37.9;clinical_score:-37.1;financial_score:-21.8,tier=B;reason=high_opt+catalyst_far;cat_days=403;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 152083000.0, ""cash_total"": 461383000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.40509458650868, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",late|far_271_540|nonpos,0.08993718699186992,,0.1304,41,1,-1.5855,-1.1097,7,7,buying,1.5218,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,207.9,1.0,0,0,1.0,0,1.0,0,403,False,specific_days,0.15268,price_history,,7,1.3752,price_history,,-0.055926,,69.3795,0.5575,-0.012183,-0.043743,late,mid,none,drug_developer,morningstar,,,,0,0.8816242164223572875700154928,59.60,45.56250000000000000000000000,80.0,10.00,5,20.31236984589754269054560599,4.2493,-1.6709,3.0,1408,4,1.0,0.1873,1,0,0.0,0.3,0.95,oncology,0.6892,highly_crowded,1.0,54,0.08993718699186992,0.816151,0.9008,14.04,0.17354,-0.9403,0.004497,0.0,0.0,0.0,0.0,0.004497,0.0
NTLA,"Intellia Therapeutics, Inc.",25,0.12,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.104811,,0,0.916149,1,0.083851,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,momentum_headwind|high_risk,clinical_score:-32.2;smart_money_score:+16.6;financial_score:+11.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 325451000.0, ""cash_total"": 511044000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.843168403231207, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|nonpos,0.09592151334379907,,0.6248,0,1,-1.5329,-0.981,1,1,neutral,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,404.59,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.173183,price_history,,1,1.6291,price_history,,-0.382222,,50.5918,1.2984,-0.012183,-0.370039,late,small,sev1,drug_developer,morningstar,,,,0,0.8137023572182479183769203706,39.88,41.25000000000000000000000000,55.0,69.88,6.248740236835474930713025953,49.67156648109922645482788100,5.1568,-1.6325,3.0,385,6,1.0,0.0121,0,0,0.0,0.4,0.75,rare_disease,0.6892,highly_crowded,1.0,31,0.09592151334379907,0.895189,1.2546,13.97,0.166667,-0.9674,0.004796,0.0,0.0,0.0,0.0,0.004796,0.0
ARTV,"Artiva Biotherapeutics, Inc.",26,0.38,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.823024,,0,0.903727,1,0.096273,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,clinical_score:-33.4;smart_money_score:+19.8;momentum_score:+9.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 62025000.0, ""cash_total"": 122968000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.790665054413545, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",mid|none|nonpos,0.004185874213836478,,-0.0312,8,1,-1.5079,-0.9199,2,2,neutral,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1301.68,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,2,,,insufficient_overlap,,series_too_short,29.29,,-0.012183,,mid,micro,sev1,drug_developer,morningstar,,,drawdown,1,0.7957318399304045237059591127,50,41.25000000000000000000000000,60.0,76.83,6.841138659320477502295684107,42.96000000000000000000000000,7.0333,-1.5531,2.0,76,4,1.0,0.7648,2,1,0.0,0.3,0.95,oncology,0.6892,highly_crowded,1.0,240,0.004185874213836478,0.176976,-0.927,13.14,0.142612,-1.0687,0.000209,0.0,0.0,0.0,0.0,0.000209,0.0
FULC,"Fulcrum Therapeutics, Inc.",27,0.47,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.070447,,0,0.897516,1,0.102484,,0,no_upcoming,9,neutral,high_beta,M,sponsor_confirmed|high_risk,clinical_score:-40.1;financial_score:+27.6;smart_money_score:+18.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 60065000.0, ""cash_total"": 197533000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 39.463847498543245, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|nonpos,0.09592151334379907,,0.6295,0,1,-1.4815,-0.8551,3,3,buying,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,919.56,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.139491,price_history,,3,1.9754,price_history,,-0.235833,,54.0122,1.1313,-0.012183,-0.22365,late,small,none,drug_developer,morningstar,,,,0,0.8089227523150861563708826632,47.54,41.25000000000000000000000000,66.5,65.46,7.469529478458049886621315199,75.15068493150684931506849315,7.9803,-1.5131,3.0,69,4,1.0,1.8174,3,3,0.0,0.4,0.55,infectious_disease,-0.4975,uncrowded,1.0,21,0.09592151334379907,0.929553,1.4725,16.86,0.300687,-0.5224,0.004796,0.0,0.0,0.0,0.0,0.004796,0.0
